NRO_ORDEN;FECHA_ORDEN;FECHA_RECEP;NRO_RUC;NOMBRE_PROVEEDOR;PRODUCTO;UNIDAD_DE_MEDIDA;CANTIDAD;PRECIO_UNITARIO;PRECIO_TOTAL;CATEGORIA;DEPENDENCIA
284;30/11/2021;6/12/2021;20602650244;FIRMUX_DIGITAL_S.A.C.;CERTIFICADO_DE_FIRMA_DIGITAL_PARA_FACTURAS_ELECTRONICAS;UNIDAD;1;18200;18200;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;OFICINA_DE_TECNOLOGIA_DE_LA_INFORMACION_Y_ESTADISTICA
290;7/12/2021;23/12/2021;20100306337;INDUSTRIAL_GORAK_S_A;BLUSA_DE_ALGODON_MANGA_LARGA_CON_BORDADO;UNIDAD;154;116.58;17953.32;GESTION_DE_LOS_RECURSOS_HUMANOS;OFICINA_DE_ADMINISTRACION
49;11/11/2022;29/12/2022;20474457363;SDS_UNIFORMES_&_PUBLICIDAD_S.A.C.;CASACA_DE_POLIESTER_PARA_CABALLERO;UNIDAD;63;283.2;17841.6;GESTION_DE_LOS_RECURSOS_HUMANOS;
45;19/04/2021;30/12/2021;20522173933;GLG_INVERSIONES_S.A.C.;GASOHOL_98_PLUS;UNIDAD;;19.71;17246.25;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
77;24/06/2020;24/06/2020;20501584623;ARGOS_MEDICAL_IMPORT_SRL;MASCARILLA_DESCARTABLE_CON_3_PLIEGUES_PARA_PROTEGER_DE_POLVOS;EMP_X_50;170;100;17000;EJECUCION_DEL_PLAN_PARA_LA_VIGILANCIA_PREVENCION_Y_CONTROL_DE_COVID-19;OFICINA_DE_ADMINISTRACION
252;11/11/2020;17/11/2020;20602650244;FIRMUX_DIGITAL_S.A.C.;SOFTWARE_(INC._LICENCIA)_PARA_DESARROLLO_DE_APLICATIVOS;UNIDAD;;16000;16000;GERENCIA_PERMANENTE;OFICINA_DE_TECNOLOGIA_DE_LA_INFORMACION_Y_ESTADISTICA
71;12/06/2020;15/06/2020;20546520545;INOXCHEF_S.A.C.;LAVAMANOS_PORTOÅTIL;UNIDAD;7;2250;15750;EJECUCION_DEL_PLAN_PARA_LA_VIGILANCIA_PREVENCION_Y_CONTROL_DE_COVID-19;OFICINA_DE_ADMINISTRACION
51;17/11/2022;22/11/2022;20552486219;LINK-SOFT_SOLUTIONS_S.A.C.;CERTIFICADO_DE_FIRMA_DIGITAL_PARA_FACTURAS_ELECTRONICAS;UNIDAD;1;15104.8;15104.8;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;
290;7/12/2021;23/12/2021;20100306337;INDUSTRIAL_GORAK_S_A;CAMISA_DE_ALGODON_MANGA_LARGA_CON_BORDADO;UNIDAD;126;118.54;14936.04;GESTION_DE_LOS_RECURSOS_HUMANOS;OFICINA_DE_ADMINISTRACION
5;15/01/2021;28/01/2021;10105506045;OJEDA_GUERRERO_LUISA_ANA;BOLSA_DE_PAPEL_ECOLOGICO_29.8_cm_X_39.2_cm_CON_FUELLE_DE_15.7_cm_Y_ASA;UNIDAD;;1.24;14880;GESTION_DE_LOS_SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;GRAN_BIBLIOTECA_PUBLICA_DE_LIMA
28;8/07/2022;;20601527457;COMPETROL_S.A.C.;GASOLINA_DE_98_OCTANOS;GALON;460;31.26;14379.6;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
305;16/12/2021;22/12/2021;20573327196;ATLANTA_TECHNOLOGIES_CENTER_EMPRESA_INDIVIDUAL_DE_RESPONSABILIDAD_LIMITADA;UNIDAD_CENTRAL_DE_PROCESO_-_CPU_2.90_Ghz_RAM_16_GB_ALMACENAMIENTO_1_TB_+_TECLADO;UNIDAD;2;6849.5;13699;GESTION_DEL_PATRIMONIO_BIBLIOGROÅFICO_DOCUMENTAL;DIRECCION_DE_PROTECCION_DE_LAS_COLECCIONES
316;16/12/2021;23/12/2021;20573327196;ATLANTA_TECHNOLOGIES_CENTER_EMPRESA_INDIVIDUAL_DE_RESPONSABILIDAD_LIMITADA;UNIDAD_CENTRAL_DE_PROCESO_-_CPU_2.90_Ghz_RAM_16_GB_ALMACENAMIENTO_1_TB_+_TECLADO;UNIDAD;2;6849.5;13699;GESTION_DE_LOS_SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;DIRECCION_DEL_ACCESO_Y_PROMOCION_DE_LA_INFORMACION
56;1/12/2022;5/12/2022;20609915308;GRUPO_LFYK_S.A.C.S;ESTABILIZADOR_DE_TENSION_DE_ESTADO_SOLIDO_10_kVA_220_CVA;UNIDAD;1;13452;13452;GESTION_DE_LOS_SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;
3;19/01/2022;27/12/2022;20117354793;QUINTO_DAMIAN_HERMANOS_S.A.C;AGUA_DE_MESA_SIN_GAS_X_20_L;UNIDAD;789;16.5;13018.5;GESTION_DE_LOS_SERVICIOS_BOÅSICOS_Y_OTROS_GASTOS_COMUNES_VINCULADOS_A_LA_OPERATIVIDAD_DE_LA_BNP;
2;12/01/2022;;20522173933;GLG_INVERSIONES_S.A.C.;GASOLINA_DE_98_OCTANOS;GALON;625;19.71;12318.75;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
290;7/12/2021;23/12/2021;20100306337;INDUSTRIAL_GORAK_S_A;CASACA_DE_DRIL_PARA_CABALLERO;UNIDAD;63;193.98;12220.74;GESTION_DE_LOS_RECURSOS_HUMANOS;OFICINA_DE_ADMINISTRACION
98;17/05/2021;21/05/2021;20101226434;CELEKSA_S_R_L;LUMINARIA_LINEAL_1_X_32_W_PARA_ADOSAR;UNIDAD;;195;11700;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
229;10/08/2021;20/08/2021;20600490941;GARMEZ_S.A.C.;BASTIDOR_DE_METAL_PARA_EXPOSICIONES_1.20_m_X_1.90_m;UNIDAD;;611.111;11000;EJECUCION_DE_ACTIVIDADES_POR_EL_BICENTENARIO_-_EXPOSICIONES;DIRECCION_DEL_ACCESO_Y_PROMOCION_DE_LA_INFORMACION
106;27/05/2021;11/06/2021;20549288821;ARQUI_MUEBLES_PERU_SAC;SILLA_FIJA_DE_PLASTICO;UNIDAD;;215;10965;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
6;8/02/2022;1/08/2022;20506449104;BIENES_Y_SERVICIOS_INSTITUCIONALES_ARGOS_S.R.L.;DESINFECTANTE_GERMICIDA_PARA_AGUA;GALON;220;47.967;10552.74;GESTION_DE_LOS_SERVICIOS_DE_PISCINA_Y_AUDITORIO;
104;25/05/2021;27/05/2021;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;PORCELANATO_20_cm_X_60_cm;UNIDAD;;48.48;10083.84;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
39;12/04/2021;30/12/2021;20522173933;GLG_INVERSIONES_S.A.C.;DIESEL_B5_S50;UNIDAD;;14.97;9970.02;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
112;1/06/2021;7/06/2021;20602793053;SOLUCIONES_TECNOLOGICAS_S&A_EIRL;ESTABILIZADOR_DE_TENSION_DE_ESTADO_SOLIDO_10_kVA_220_CVA;UNIDAD;;9820;9820;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
172;3/08/2021;4/08/2021;20607815829;GAMI_SISTEMAS_Y_SERVICIOS_E.I.R.L.;GRABADOR_DIGITAL_DE_VIDEO_Y_AUDIO_-_VIDEOGRABADOR_DIGITAL_-_DVR_DE_16_CANALES;UNIDAD;;4900;9800;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;OFICINA_DE_TECNOLOGIA_DE_LA_INFORMACION_Y_ESTADISTICA
72;12/06/2020;17/06/2020;20553266905;GLOBAL_RUBBER_CORPORATION_S.A.C.;PEDILUVIO_DE_CAUCHO_3_cm_X_54_cm_X_90_cm;UNIDAD;50;189.9918;9499.59;EJECUCION_DEL_PLAN_PARA_LA_VIGILANCIA_PREVENCION_Y_CONTROL_DE_COVID-19;OFICINA_DE_ADMINISTRACION
44;19/04/2021;22/04/2021;20507498940;HARDSOFT_PERU_INTEGRAL_SOLUTIONS_E.I.R.L;SOFTWARE_DISEOëO_ASISTIDO_POR_COMPUTADORA_2D_3D;UNIDAD;;9495;9495;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
142;11/09/2020;5/10/2020;20544434391;SERVIMUEBLES_CAMIL_S.R.L.;SOMBRILLA_DE_LONA_DE_2.70_m_DE_DIAMETRO_CON_SOPORTE_METALICO_Y_BASE_DE_CONCRETO;UNIDAD;;1355;9485;GESTION_DEL_ACCESO_Y_PROMOCION_DE_LA_INFORMACION;
40;13/04/2021;3/06/2021;20544434391;SERVIMUEBLES_CAMIL_S.R.L.;CORTINA_DE_TELA_BLACK_OUT_ENROLLABLE_1.35_m_X_1.50_m;UNIDAD;;1327;9289;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
290;7/12/2021;23/12/2021;20100306337;INDUSTRIAL_GORAK_S_A;POLO_DE_ALGODON_MANGA_CORTA_PARA_DAMA;UNIDAD;154;59.42;9150.68;GESTION_DE_LOS_RECURSOS_HUMANOS;OFICINA_DE_ADMINISTRACION
295;15/12/2021;22/12/2021;20487151921;SILICON_.PE_S.A.C.;MONITOR_LCD_23.8_in;UNIDAD;10;886.357;8863.57;GESTION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL_ADQUIRIDO_POR_COMPRA;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
255;16/11/2020;18/11/2020;20602793053;SOLUCIONES_TECNOLOGICAS_S&A_EIRL;GRABADOR_DIGITAL_DE_VIDEO_Y_AUDIO_-_VIDEOGRABADOR_DIGITAL_GRABADORA_DE_VIDEO_EN_RED_(NVR);UNIDAD;;8850;8850;GERENCIA_PERMANENTE;OFICINA_DE_TECNOLOGIA_DE_LA_INFORMACION_Y_ESTADISTICA
49;11/11/2022;29/12/2022;20474457363;SDS_UNIFORMES_&_PUBLICIDAD_S.A.C.;CAMISETA_DE_ALGODON_MANGA_LARGA_PARA_DAMA;UNIDAD;150;59;8850;GESTION_DE_LOS_RECURSOS_HUMANOS;
90;29/07/2020;31/07/2020;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;LUMINARIA_CIRCULAR_2_X_18_W_PARA_ADOSAR;UNIDAD;200;44.2;8840;GERENCIA_PERMANENTE;OFICINA_DE_ADMINISTRACION
73;16/06/2020;9/07/2020;20522173933;GLG_INVERSIONES_S.A.C.;GASOLINA_DE_98_OCTANOS;GALON;520;16.99;8834.8;GERENCIA_PERMANENTE;OFICINA_DE_ADMINISTRACION
35;1/08/2022;12/08/2022;20545913811;T&G_INFORMATICA_SAC;CINTA_TAPE_BACKUP_LTO6_2.5/6.25_TB;UNIDAD;60;146;8760;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;
49;9/03/2020;28/08/2020;20107277405;WILHELMI_MONGE_SRL;CARTULINA_SIMPLE_220_g_DE_70_cm_X_100_cm_COLOR_MARFIL;UNIDAD;250;34.9792;8744.8;CONSERVACION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL;DIRECCION_DE_PROTECCION_DE_LAS_COLECCIONES
7;21/01/2021;3/12/2021;20506946744;DISTRIBUIDORA_VITAL_AQUA_SAC;AGUA_DE_MESA_SIN_GAS_X_20_L;UNIDAD;;14.5;8700;GESTION_DE_LOGOçSTICA;OFICINA_DE_ADMINISTRACION
323;22/12/2021;23/12/2021;20537626896;WALM_ELECTRONIC_SAC;HIDROLAVADORA;UNIDAD;1;8690;8690;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
34;19/03/2021;25/03/2021;20600063309;LUFASA_S.A.C.;ADOQUIN_DE_CONCRETO_(PEATONAL)_4_cm_X_10_cm_X_20_cm;UNIDAD;;0.98;8624;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
16;25/04/2022;28/04/2022;20109501043;M.V._ELECTRONIC_S.R.LTDA.;ACUMULADOR_DE_ENERGIA_-_EQUIPO_DE_UPS;UNIDAD;1;8566.8;8566.8;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;
105;25/05/2021;27/05/2021;20548870781;MECHANICAL_ELECTRICAL_TOOLS_S.A.C.;PEGAMENTO_PARA_ENCHAPE_X_25_KG;UNIDAD;;34;8500;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
294;15/12/2021;20/12/2021;20107903951;TRADING_SERVICE_M&A_SRL._TDA.;MONITOR_LCD_23.8_in;UNIDAD;10;847.122;8471.22;ORGANIZACION_Y_CUSTODIA_DEL_MATERIAL_BIBLIOGROÅFICO_DOCUMENTAL_EN_REPOSITORIOS;DIRECCION_DE_PROTECCION_DE_LAS_COLECCIONES
40;13/04/2021;3/06/2021;20544434391;SERVIMUEBLES_CAMIL_S.R.L.;SILLA_FIJA_DE_PLASTICO_CON_BRAZOS;UNIDAD;;282;8460;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
19;9/02/2021;13/02/2021;20524574838;MECA_CENTRO_ELECTRICO_S.A.C.;ADOQUIN_DE_CONCRETO_(PEATONAL)_4_cm_X_10_cm_X_20_cm;UNIDAD;;0.93;8370;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
11;8/04/2022;13/04/2022;20543939464;LAM_EQUIPOS_Y_SERVICIOS_EIRL;FORRO_DE_PLASTICO_TRANSPARENTE_DE_1.5_m_X_50_m;UNIDAD;32;253.4;8108.8;GESTION_DE_LOS_SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;
38;9/04/2021;23/07/2021;20544434391;SERVIMUEBLES_CAMIL_S.R.L.;MESA_DE_MELAMINA_FORMA_TRAPEZOIDAL_65_cm_X_75_cm_X_1.00_m;UNIDAD;;225;8100;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
66;23/12/2022;29/12/2022;20544434391;SERVIMUEBLES_CAMIL_S.R.L.;SILLON_FIJO_DE_MADERA;UNIDAD;7;1150;8050;GESTION_DE_LOS_SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;
38;16/08/2022;1/12/2022;20506449104;BIENES_Y_SERVICIOS_INSTITUCIONALES_ARGOS_S.R.L.;DESINFECTANTE_GERMICIDA_PARA_AGUA;GALON;160;50.15;8024;GESTION_DE_LOS_SERVICIOS_DE_PISCINA_Y_AUDITORIO;
8;30/03/2022;27/12/2022;20117354793;QUINTO_DAMIAN_HERMANOS_S.A.C;AGUA_DE_MESA_SIN_GAS_X_20_L;UNIDAD;484;16.5;7986;GESTION_DE_LOS_SERVICIOS_BOÅSICOS_Y_OTROS_GASTOS_COMUNES_VINCULADOS_A_LA_OPERATIVIDAD_DE_LA_BNP;
104;25/05/2021;27/05/2021;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;PORCELANATO_25_cm_X_70_cm;UNIDAD;;132;7920;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
110;1/06/2021;21/06/2021;20544434391;SERVIMUEBLES_CAMIL_S.R.L.;MESA_DE_MELAMINA_50_cm_X_65_cm_X_75_cm_X_1.00_m;UNIDAD;;225;7875;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
93;12/05/2021;17/05/2021;20602793053;SOLUCIONES_TECNOLOGICAS_S&A_EIRL;GRABADOR_DIGITAL_DE_VIDEO_Y_AUDIO_-_VIDEOGRABADOR_DIGITAL_GRABADORA_DE_VIDEO_EN_RED_(NVR);UNIDAD;;7850;7850;FORTALECIMIENTO_DE_LA_INFRAESTRUCTURA_TECNOLOGICA_INSTITUCIONAL;
49;11/11/2022;29/12/2022;20474457363;SDS_UNIFORMES_&_PUBLICIDAD_S.A.C.;POLO_DE_ALGODON_MANGA_CORTA_PARA_DAMA;UNIDAD;150;51.92;7788;GESTION_DE_LOS_RECURSOS_HUMANOS;
235;13/09/2021;16/09/2021;20107903951;TRADING_SERVICE_M&A_SRL._TDA.;TELEVISOR_A_COLORES;UNIDAD;;2556.68;7670.04;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;OFICINA_DE_TECNOLOGIA_DE_LA_INFORMACION_Y_ESTADISTICA
36;4/08/2022;5/08/2022;20548155810;COMPAOëIA_GLOBAL_DEL_GAS_S.A.C.;GAS_LICUADO_PETROLEO;GALON;800;9.5;7600;GESTION_DE_LOS_SERVICIOS_DE_PISCINA_Y_AUDITORIO;
49;11/11/2022;29/12/2022;20474457363;SDS_UNIFORMES_&_PUBLICIDAD_S.A.C.;POLO_DE_ALGODON_MANGA_CORTA_PARA_CABALLERO;UNIDAD;126;59;7434;GESTION_DE_LOS_RECURSOS_HUMANOS;
320;21/12/2021;29/12/2021;20514758108;PRIMERAS_MARCAS_S.A.C.;MICROFONO_INALAMBRICO;UNIDAD;2;3695;7390;DIFUSION_DE_LOS_PRODUCTOS_SERVICIOS_Y_ACTIVIDADES_DE_LA_BIBLIOTECA_NACIONAL_DEL_PEROö;OFICINA_DE_COMUNICACIONES
19;9/02/2021;13/02/2021;20524574838;MECA_CENTRO_ELECTRICO_S.A.C.;ARENA_GRUESA;UNIDAD;;244.2;7326;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
90;29/07/2020;31/07/2020;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;LUMINARIA_CON_LAMPARA_LED_LINEAL_2_X_36_W_PARA_ADOSAR;UNIDAD;500;14.63;7315;GERENCIA_PERMANENTE;OFICINA_DE_ADMINISTRACION
327;28/12/2021;30/12/2021;20503318734;CORPORACION_JUNELY_E.I.R.L.;LUMINARIA_CIRCULAR_2_X_18_W_PARA_ADOSAR;UNIDAD;150;48;7200;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
49;11/11/2022;29/12/2022;20474457363;SDS_UNIFORMES_&_PUBLICIDAD_S.A.C.;CAMISETA_DE_ALGODON_MANGA_LARGA_PARA_CABALLERO;UNIDAD;126;56.64;7136.64;GESTION_DE_LOS_RECURSOS_HUMANOS;
290;7/12/2021;23/12/2021;20100306337;INDUSTRIAL_GORAK_S_A;POLO_DE_ALGODON_MANGA_CORTA_PARA_CABALLERO;UNIDAD;126;55.94;7048.44;GESTION_DE_LOS_RECURSOS_HUMANOS;OFICINA_DE_ADMINISTRACION
106;27/05/2021;11/06/2021;20549288821;ARQUI_MUEBLES_PERU_SAC;SILLON_FIJO_DE_MADERA_TAPIZADO_EN_TELA;UNIDAD;;538;6994;GESTION_TERRITORIAL_DEL_SISTEMA_NACIONAL_DE_BIBLIOTECAS_A_NIVEL_DE_GOBIERNOS_LOCALES;DIRECCION_DE_DESARROLLO_DE_POLITICAS_BIBLIOTECARIAS
5;1/02/2022;2/02/2022;20545913811;T&G_INFORMATICA_SAC;CINTA_TAPE_BACKUP_LTO6_2.5/6.25_TB;UNIDAD;50;137;6850;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;
310;16/12/2021;22/12/2021;20573327196;ATLANTA_TECHNOLOGIES_CENTER_EMPRESA_INDIVIDUAL_DE_RESPONSABILIDAD_LIMITADA;UNIDAD_CENTRAL_DE_PROCESO_-_CPU_2.90_Ghz_RAM_16_GB_ALMACENAMIENTO_1_TB_+_TECLADO;UNIDAD;1;6849.5;6849.5;GESTION_DE_LOS_SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;GRAN_BIBLIOTECA_PUBLICA_DE_LIMA
70;12/06/2020;15/06/2020;10076219660;CUADRA_SEGURA_MARIA;MANDILON_DESCARTABLE;UNIDAD;360;19;6840;EJECUCION_DEL_PLAN_PARA_LA_VIGILANCIA_PREVENCION_Y_CONTROL_DE_COVID-19;OFICINA_DE_ADMINISTRACION
88;24/07/2020;27/07/2020;20557986996;EXTINSAFE_S.A.C.;CARETA_PROTECTORA_DE_POLICARBONATO;UNIDAD;400;16.52;6608;EJECUCION_DEL_PLAN_PARA_LA_VIGILANCIA_PREVENCION_Y_CONTROL_DE_COVID-19;OFICINA_DE_ADMINISTRACION
241;30/10/2020;4/11/2020;20101420591;ARIES_COMERCIAL_S.A.C.;PORCELANATO_60_cm_X_60_cm;UNIDAD;;58.5;6552;SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;DIRECCION_DEL_ACCESO_Y_PROMOCION_DE_LA_INFORMACION
327;28/12/2021;30/12/2021;20503318734;CORPORACION_JUNELY_E.I.R.L.;LUMINARIA_CON_LUZ_LED_24_W_PARA_EMPOTRAR;UNIDAD;100;65;6500;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;
43;30/09/2022;4/10/2022;20545913811;T&G_INFORMATICA_SAC;IMPRESORA_DE_CODIGO_DE_BARRAS;UNIDAD;1;6330;6330;GESTION_DE_LOS_RECURSOS_HUMANOS;
293;29/12/2020;30/12/2020;10772255891;YAOëEZ_DEL_CASTILLO_MAX_RICARDO;MASCARILLA_DESCARTABLE_CON_3_PLIEGUES_PARA_PROTEGER_DE_POLVOS;UNIDAD;;15.5;6200;GESTION_DE_LOS_RECURSOS_HUMANOS;OFICINA_DE_ADMINISTRACION
296;15/12/2021;20/12/2021;20107903951;TRADING_SERVICE_M&A_SRL._TDA.;MONITOR_LCD_23.8_in;UNIDAD;7;847.121;5929.85;DESCRIPCION_DE_RECURSOS_DIGITALES_Y_MATERIALES_ESPECIALES;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
48;9/11/2022;15/11/2022;20383367205;IDEAS_&_MATICES_S.A.C.;TAZA_DE_ACERO_INOXIDABLE_DE_450_mL;UNIDAD;300;19.75;5925;GESTION_DE_LOS_RECURSOS_HUMANOS;
172;3/08/2021;4/08/2021;20607815829;GAMI_SISTEMAS_Y_SERVICIOS_E.I.R.L.;FUENTE_DE_PODER;UNIDAD;;2950;5900;GESTION_DE_LA_OPERATIVIDAD_DE_LOS_SERVICIOS_INFORMOÅTICOS_DE_LA_INSTITUCION;OFICINA_DE_TECNOLOGIA_DE_LA_INFORMACION_Y_ESTADISTICA
64;2/06/2020;26/10/2020;20107277405;WILHELMI_MONGE_SRL;CARTON_CORRUGADO_3_mm_X_1.00_m_X_1.50_m;EMP_X_25;3;1960.965;5882.9;CONSERVACION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL;DIRECCION_DE_PROTECCION_DE_LAS_COLECCIONES
49;9/03/2020;28/08/2020;20107277405;WILHELMI_MONGE_SRL;PAPEL_DE_RESTAURACION_DE_FIBRA_TIPO_JAPONES_3.5_g_DE_96.5_cm_X_60_m;UNIDAD;2;2933.927;5867.85;CONSERVACION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL;DIRECCION_DE_PROTECCION_DE_LAS_COLECCIONES
49;9/03/2020;28/08/2020;20107277405;WILHELMI_MONGE_SRL;PAPEL_DE_RESTAURACION_DE_FIBRA_TIPO_JAPONES_5_g_DE_96.5_cm_X_60_m;UNIDAD;2;2933.8777;5867.76;CONSERVACION_DEL_MATERIAL_BIBLIOGRAFICO_DOCUMENTAL;DIRECCION_DE_PROTECCION_DE_LAS_COLECCIONES
55;1/12/2022;5/12/2022;20607815829;GAMI_SISTEMAS_Y_SERVICIOS_E.I.R.L.;GRABADORA_DIGITAL;UNIDAD;1;5735.52;5735.52;GESTION_DE_LOS_SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;
40;13/04/2021;3/06/2021;20544434391;SERVIMUEBLES_CAMIL_S.R.L.;SILLON_FIJO_DE_MADERA_TAPIZADO_EN_CUERO;UNIDAD;;700;5600;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
145;22/09/2020;28/10/2020;20603516959;IMPORTADORA_SUMAJ_S.R.L.;BOLSA_DE_PAPEL_ECOLOGICO_29.8_cm_X_39.2_cm_CON_FUELLE_DE_15.7_cm_Y_ASA;UNIDAD;;1.85;5550;SERVICIOS_BIBLIOTECARIOS;
231;16/08/2021;20/08/2021;20543939464;LAM_EQUIPOS_Y_SERVICIOS_EIRL;FORRO_DE_PLASTICO_TRANSPARENTE_DE_1.5_m_X_50_m;UNIDAD;;229;5496;GESTION_DE_LOS_SERVICIOS_BIBLIOTECARIOS_PRESENCIALES;GRAN_BIBLIOTECA_PUBLICA_DE_LIMA
13;2/02/2021;5/02/2021;20551356656;FERRETERIA_COMERCIAL_UNO_S.A.C._-_FERRETCOM_S.A.C.;LUMINARIA_LINEAL_1_X_32_W_PARA_ADOSAR;UNIDAD;;305;5490;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
84;24/06/2020;24/06/2020;20545438918;HASHI_TECHNOLOGY_&_BUSINESS_S.R.L;TERMOMETRO_INFRARROJO;UNIDAD;8;681.9725;5455.78;EJECUCION_DEL_PLAN_PARA_LA_VIGILANCIA_PREVENCION_Y_CONTROL_DE_COVID-19;OFICINA_DE_ADMINISTRACION
4;15/01/2021;4/09/2021;20522173933;GLG_INVERSIONES_S.A.C.;GASOLINA_DE_98_OCTANOS;UNIDAD;;16.99;5436.8;GESTION_DE_LA_INFRAESTRUCTURA_Y_SERVICIOS_GENERALES;OFICINA_DE_ADMINISTRACION
25;1/03/2021;8/03/2021;20548870781;MECHANICAL_ELECTRICAL_TOOLS_S.A.C.;PEGAMENTO_PARA_ENCHAPE_X_25_KG;UNIDAD;;31.5;5355;IMPLEMENTACION_DE_BIBLIOTECA_POöBLICA_MODELO;
297;15/12/2021;22/12/2021;20487151921;SILICON_.PE_S.A.C.;MONITOR_LCD_23.8_in;UNIDAD;6;884.681;5308.09;EJECUCION_DEL_PROCESAMIENTO_TECNICO_DEL_MATERIAL_BIBLIOGROÅFICO_DOCUMENTAL;DIRECCION_DE_GESTION_DE_LAS_COLECCIONES
